sentence,label
(Pacific).11 volumes have been produced,0
"so far.11 volumes were released on the Clef Records label.11, was composed by Robert Schumann from 1833 to 1835.11 was recorded live at the McNichols Sports Arena in Denver, Colorado on November 17, 1997.11 was released on November 19,",1
2002.11 was the first of his three completed string quartets that were published during his lifetime.11,1
"was the first release of new Adams material since Color Me Kubrick in 2005 and the first studio album in four years since Room Service.11, was written in 1893 for the Viipuri Students' Association.11 were built inhouse at Addington Workshops and at Hillside Workshops.11 were elected by the general nurses (6 of these had to be matrons) and 5 from the supplementary registers for mental health nursing, pediatric nursing and male nurses.11 were matrons or former matrons.11 Westferry Circus",1
"is an office building located on the upper level of Westferry Circus, Canary Wharf development in London,",0
"United Kingdom.11 Windsor MLA William Dalley resigned on 25 February 1860 to undertake a visit to Europe.11 women were ""irregularly"" ordained to the priesthood in Philadelphia on July 29, 1974, before church laws were changed to permit women's ordination.11-year-old singer Jessie Hillel from Wellington was the runner-up, with 17-year-old singer-songwriter Evan Sinton from Auckland in third place.11 years later Governor Gray Davis made it a permanent Museum under the California State Military Department, providing it permanent funding.11 years later, in 2006, it was given an English dub produced by Ocean Productions and recorded at Blue Water Studios.11 youths were initially charged with the attacks, though only 8 were found guilty and sentenced to community service in April 2008.12,00,000, which has now grown into Raja Balwant Singh College.12,000 capacity Juba Stadium",0
is,0
"their home.12,000 cattle were killed in Matsiloje/Matshelagabedi and 4000 cattle in",0
"Matopi/Tseteng.12000 officers form the line and staff Management.12,000 of his higher-status fighters were drafted into the Roman army and some of the remaining followers were dispersed, while so many of the others were sold into slavery that the slave market briefly collapsed.12,000 people attended the concert and was hailed as a success by local authorities.12,000 registered nurses were eligible to vote.12,000 to 14,000 units are produced here every year.12,000 troops of the People's Liberation Army participated in the parade, in addition to over 1,000 troops from 17 different countries,",1
"also about 850,000 ""Citizen Guards"" were mobilized to guard the city.12,000 years of artifacts that represent the Pamunkey people's history from the Ice Age to the present.1200-1400, received the Samuel and Ronnie Heyman Prize for Outstanding Scholarly Publication at Yale.1,200-1,500 people live within the village.1 (2001), released the same year.1 (2001), spanning her first three albums.1 (2003), and in Newman's official and bootleg",1
live,1
"albums.1200 CE.Trephination involves an intentional and planned operation to open or bore into the skull on a live subject, using tools specifically designed for the purpose.1,200 copies",0
were,0
"pressed.1200 Curfews is a live album by the Indigo Girls, released in 1995.1,200",1
currently attend one of their schools.1200 Guineas Stakes,0
was a flat horse race in Great Britain open to thoroughbreds aged,1
five years.1200 Intrepid is an office building located in the Philadelphia Navy,0
"Yard.1,200 Italian citizens were interned at Fort Missoula, including merchant seamen and World's Fair workers who were in the U.S. and could not be returned to Italy, as well as the crew of an Italian luxury liner seized in the Panama Canal.1200 Micrograms is the eponymous debut full-length album of psychedelic trance artists 1200 Micrograms which was released in 2002.1,200 m.",1
"It forms part of the divide between the glacial catchments of Huron Glacier to the north and Macy Glacier to the south.1,200 people were displaced, leading to the razing of a number of buildings while others were moved to nearby locations in the neighborhood.1,200 political prisoners were burned alive, including",1
the actor and director Yukhimenko.1200s are commonly used in recording studios and for non-electronic live music,0
"performance.1,200-seat Stardust Event Center has hosted musical acts such as Blake Shelton, Kansas, Trace Adkins, George Jones, Kenny Loggins, Wynonna Judd, Bobby Vinton, Three Dog Night, Air Supply, George Thorogood & the Destroyers, Clint Black, Bret Michaels, Montgomery Gentry, Jo Dee Messina, Lou Gramm, The Oak Ridge Boys, Ronnie Milsap, Rick Springfield, Sara Evans, Five for Fighting, Sha Na Na, and LeAnn Rimes, and comedians such as Gallagher, Louie Anderson, Rob Schneider, Jon Lovitz, Tim Meadows, Bill Engvall, Billy Gardell, Whitney Cummings and Joan Rivers.1,200 soldiers from the 173rd Airborne Brigade, the 4th Infantry Division, and Iraqi military participated.1,200 students in grades 9-12 and just recently finished adding on a $7.5 million multi-purpose building which houses a 2200-seat sports arena as well as",0
"a 400-seat theater.1200 Techniques is an Australian hip hop group consisting of the old school 80's Aerosol Artist & Founder Dj Peril (producer/percussionist/dj), N'fa Forster-Jones (vocalist under the name Nfamas) and Kemstar",1
"(guitarist).12015 / 16 New Delhi Ajmer Shatabdi Express is a Superfast express train of the Shatabdi Express category belonging to Indian Railways - Northern Railway zone that runs between New Delhi and Ajmer Junction in India.1 (2017), following ""Slide"" and ""Heatstroke"".1,2019.The similarity in the two pronouncements is that leases, which previously qualified as operating leases- and hence resulted in off balance sheet treatment, are now to be capitalized by the lessee.12:01 is a 1993 science fiction television film directed by Jack Sholder, and starring Helen Slater, Jonathan Silverman, Jeremy Piven, and Martin Landau.1201 Pacific, formerly the Wells Fargo Plaza, is the tallest building in Tacoma, Washington, and was completed in 1970.12:01 PM is a 1990 short film directed by Jonathan Heap and starring Kurtwood Smith.12024 / 23 Patna Howrah Jan Shatabdi Express is a Superfast express train of the Jan Shatabdi Express series belonging to Indian Railways - East Central Railway zone that runs between Patna Junction and Howrah Junction in India.1,202.4 million, of which the funds will be provided by the Japanese Government.12028/12027 Bangalore Chennai Shatabdi Express is a superfast express train of Shatabdi class belonging to Indian Railways that runs between Bangalore and Chennai Via Vellore Katpadi junction in India.12029/30",1
"New Delhi Amritsar Swarna Shatabdi Express is a Superfast express train of the Shatabdi category belonging to Indian Railways - Northern Railway zone that runs between New Delhi and Amritsar in India.1202).It also inhibits CK1 epsilon.12037/38 New Delhi Ludhiana Shatabdi Express is a Superfast express train of the Shatabdi Express category belonging to Indian Railways - Northern Railway zone that runs between New Delhi and Ludhiana Junction in India.1203 Nanna, provisional designation",1
"1931 TA, is a carbonaceous asteroid from the outer region of the asteroid belt, about 35 kilometers in diameter.12040 / 39",0
"New Delhi Kathgodam Shatabdi Express is an Indian train of the Shatabdi Express category belonging to Northern Railway zone that runs between New Delhi and Kathgodam, the nearest rail-head to many tourist destinations in Uttarakhand like Nainital,",1
Ranikhet etc.12051/52 Dadar Madgaon Jan Shatabdi Express is a superfast express train belonging to Indian Railways - Konkan Railway division that runs between Mumbai and Madgaon in India.12054 / 53,0
"Amritsar Haridwar Janshatabdi Express is a superfast express train belonging to Indian Railways - Northern Railway zone that runs between Amritsar Junction and Haridwar Junction in India serving the states of Punjab, Haryana, Uttar Pradesh & Uttarakhand.1205 Ebella, provisional designation 1931 TB1, is a relatively eccentric asteroid from the central regions of the asteroid belt,",0
